name,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label,cls
1902F4002_012,0.3298101265822785,0.13951476793248946,3.0460126582278484,0.07717299578059078,0.5248945147679327,0.6685864978902955,0.12154008438818567,1.1192616033755274,0.4324683544303796,1.3987974683544306,0.06740506329113923,0.7239240506329113,0.18518987341772147,0.037616033755274274,0.6756118143459917,0.5499578059071731,0.3730379746835442,0.2911392405063291,0.4388185654008439,0.9746835443037974,0.09071729957805906,0.008438818565400843,0.4345991561181434,0.0,0.9767932489451476,0.0,0.9894514767932489,0.016877637130801686,0.2151898734177216,0.1751054852320675,0.9789029535864979,0.5084388185654009,0.09071729957805907,0.010548523206751054,0.5274261603375527,5.2,0
1902F4002_013,0.1403726708074534,0.1072670807453416,3.050207039337476,0.12192546583850927,0.4384886128364393,0.44975155279503104,0.1008902691511387,1.2679089026915118,0.4550724637681161,1.5535610766045558,0.15714285714285728,0.993126293995859,0.09051759834368532,0.0864182194616977,0.31648033126293995,0.5624430641821945,0.2844513457556934,0.0,0.3002070393374741,0.9585921325051759,0.2650103519668737,0.0,0.4596273291925465,0.0,0.9565217391304348,0.0,1.0,0.13664596273291926,0.4306418219461697,0.19875776397515527,1.0,0.2670807453416149,0.14285714285714285,0.0,0.3623188405797101,5.2,0
1902F4002_014,0.9800531914893617,0.5865780141843967,2.610106382978723,0.20354609929078013,0.4350531914893619,0.2832446808510639,0.009326241134751771,1.0849645390070923,0.5707978723404257,1.506737588652482,0.3401773049645389,0.6348758865248223,0.17797872340425536,0.19102836879432625,0.524290780141844,0.5784219858156026,0.25223404255319143,0.4503546099290779,0.7198581560283687,0.7358156028368793,0.17553191489361705,0.005319148936170214,0.3723404255319149,0.014184397163120569,0.7482269503546101,0.04964539007092198,0.9716312056737588,0.2127659574468085,0.3120567375886524,0.15602836879432622,0.9042553191489364,0.2251773049645389,0.12234042553191488,0.0,0.2570921985815603,5.2,8
1902F4002_015,0.0476950354609929,0.04195035460992908,2.9252127659574465,0.0005319148936170214,1.9079432624113482,1.5518794326241137,0.16237588652482274,2.096843971631205,2.4796453900709223,2.161099290780142,0.1682624113475178,0.5673758865248227,0.005460992907801418,0.1817730496453901,1.8357092198581568,0.08152482269503546,0.3990070921985816,0.03546099290780142,0.14893617021276595,0.9893617021276596,0.10283687943262408,0.6170212765957447,0.9751773049645388,0.5886524822695035,1.0,0.9503546099290782,1.0,0.16666666666666666,0.3156028368794326,0.0,1.0,0.5992907801418439,0.0,0.0,0.5921985815602837,6.4,8
1902F4002_016,0.0,0.0,3.1333898305084755,0.0,2.1183050847457627,1.5771186440677962,0.4425988700564972,2.216666666666667,2.6263841807909607,1.926892655367232,0.00096045197740113,0.0656497175141243,0.0027118644067796608,0.011299435028248588,2.9240677966101694,0.21084745762711865,0.5995480225988702,0.0,0.0,1.0,0.01694915254237288,1.0,1.0,0.9152542372881356,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.022598870056497168,0.0,0.9491525423728814,4.2,1
1902F4002_017,0.13108108108108107,0.06144144144144145,3.087117117117119,0.023828828828828832,1.1305855855855864,0.7041441441441441,0.1644144144144144,1.7070270270270274,1.5360810810810817,1.7526576576576571,0.02747747747747748,0.7087387387387386,0.01121621621621622,0.14864864864864866,1.6524774774774775,0.4617117117117117,0.3726126126126128,0.01801801801801801,0.11711711711711713,1.0,0.15315315315315314,0.32432432432432434,0.6486486486486488,0.3738738738738739,0.972972972972973,0.6081081081081081,1.0,0.022522522522522518,0.2072072072072072,0.0,1.0,0.7297297297297297,0.054054054054054064,0.0,0.5225225225225226,4.2,3
1902F4002_018,0.12105442176870745,0.02,3.339727891156463,0.1373469387755102,0.6987074829931972,0.3934013605442177,0.0566326530612245,1.400204081632653,0.4760884353741496,1.5808163265306123,0.2533333333333333,0.9110204081632656,0.01585034013605442,0.028571428571428567,1.2519387755102045,0.892142857142857,0.23173469387755105,0.0,0.013605442176870748,1.0,0.07482993197278913,0.0,0.4863945578231293,0.12585034013605442,1.0,0.0,1.0,0.054421768707482984,0.020408163265306117,0.0,0.9897959183673468,0.7959183673469389,0.08503401360544219,0.0,0.4489795918367347,4.8,7
1902F4002_019,0.2760937499999999,0.07587499999999997,3.281791666666664,0.14112500000000006,0.7556770833333335,0.6489062500000001,0.041791666666666664,1.4803854166666657,0.7399687500000003,1.475927083333334,0.2042291666666666,0.7375416666666663,0.07643750000000002,0.17966666666666664,0.8966249999999999,0.7240104166666665,0.3222499999999999,0.2208333333333333,0.21979166666666666,1.0,0.17604166666666665,0.07604166666666667,0.5375,0.004166666666666668,0.9833333333333332,0.13645833333333332,0.8791666666666668,0.04374999999999999,0.13541666666666669,0.06770833333333334,0.990625,0.478125,0.35104166666666664,0.0,0.4458333333333336,5.6,7
1902F4002_020,0.8416438356164386,0.15164383561643835,3.0815981735159825,0.013333333333333336,0.5038356164383563,0.40680365296803656,0.02036529680365297,1.3291324200913248,0.3347945205479452,1.3222374429223749,0.07557077625570778,0.7867579908675799,0.08383561643835613,0.008493150684931507,0.4651141552511415,0.6490410958904113,0.2110045662100456,0.8812785388127853,0.4657534246575342,1.0,0.0228310502283105,0.0,0.273972602739726,0.0,1.0,0.0136986301369863,1.0,0.0182648401826484,0.4018264840182648,0.0,0.9726027397260274,0.3287671232876712,0.3607305936073059,0.0,0.5022831050228309,4.4,1
1902F4002_021,0.9373539518900348,0.505910652920962,3.0129896907216476,0.09941580756013743,0.2785567010309279,0.2861855670103093,0.00010309278350515464,1.0906872852233676,0.6393127147766321,1.5211340206185568,0.09769759450171818,0.7682474226804126,0.06470790378006873,0.0020962199312714773,0.4214432989690722,0.4195189003436425,0.23288659793814434,0.6426116838487973,0.8831615120274913,1.0,0.7216494845360825,0.0,0.5773195876288659,0.0,0.8900343642611683,0.05154639175257732,0.958762886597938,0.0,0.16151202749140892,0.0,0.8865979381443299,0.17182130584192434,0.12371134020618554,0.0,0.2817869415807561,5.6,5
1902F4002_022,0.3868106995884775,0.11903292181069955,3.1134567901234544,0.1121604938271605,0.4333333333333333,0.3354526748971195,0.0,1.1495267489711936,0.6466872427983537,1.7375102880658435,0.1923868312757201,0.8217078189300406,0.031584362139917686,0.15131687242798353,0.36755144032921816,0.4272222222222221,0.12425925925925928,0.21193415637860089,0.4526748971193416,1.0,0.5823045267489713,0.0,0.6090534979423868,0.0,0.9547325102880658,0.09670781893004114,1.0,0.03909465020576131,0.2304526748971193,0.0,0.9732510288065844,0.2839506172839506,0.08024691358024691,0.0,0.12962962962962962,5.6,7
1902F4002_023,0.4761968680089485,0.3130201342281881,2.415659955257272,0.03149888143176734,0.8055928411633108,0.4408948545861296,0.05946308724832215,1.427964205816555,1.0203131991051455,1.7574944071588368,0.07624161073825507,0.5742505592841163,0.25165548098434004,0.11912751677852347,0.6917002237136464,0.12389261744966445,0.08823266219239373,0.10738255033557048,0.7136465324384788,0.6286353467561521,0.2818791946308724,0.16331096196868009,0.3221476510067114,0.017897091722595078,0.9552572706935122,0.3221476510067114,0.9306487695749442,0.43176733780760623,0.5190156599552573,0.029082774049217,0.8814317673378077,0.17897091722595074,0.011185682326621923,0.06263982102908278,0.09843400447427292,6.2,5
1902F4002_024,0.16725118483412324,0.17399684044233804,3.3361137440758326,0.045734597156398105,1.1039810426540284,0.8228278041074251,0.1408372827804108,1.6176461295418654,1.391105845181675,1.3150552922590837,0.057598736176935214,0.6904739336492891,0.07026856240126382,0.023949447077409158,1.5047235387045828,0.5871090047393366,0.1741074249605055,0.02053712480252765,0.13270142180094788,0.9178515007898896,0.2195892575039495,0.20537124802527648,0.4470774091627172,0.1579778830963665,1.0,0.5102685624012638,0.962085308056872,0.21011058451816744,0.2717219589257504,0.0,1.0,0.4944707740916272,0.14375987361769352,0.0,0.2669826224328594,6.2,8
1902F4002_025,0.3779209621993124,0.2654982817869416,2.880206185567012,0.08939862542955332,0.5350859106529212,0.4175429553264603,0.11206185567010313,1.3395189003436432,0.7570274914089347,1.2252061855670104,0.11618556701030926,0.7415292096219926,0.1269243986254296,0.002731958762886598,0.965481099656358,0.5387800687285224,0.1009621993127148,0.21993127147766328,0.2371134020618557,0.9415807560137458,0.3556701030927834,0.0,0.3556701030927833,0.008591065292096219,0.9776632302405498,0.015463917525773196,1.0,0.22852233676975944,0.1563573883161512,0.03264604810996563,0.831615120274914,0.4432989690721649,0.17353951890034358,0.0,0.13058419243986258,6.0,0
1902F4002_026,0.1694557823129252,0.15816326530612246,2.3327891156462592,0.0020408163265306124,1.759455782312925,1.2338095238095237,0.10384353741496596,2.4759863945578235,2.4356802721088435,1.9993877551020407,0.022210884353741498,0.17231292517006802,0.07629251700680273,0.12200680272108842,2.5050680272108843,0.08527210884353742,0.06748299319727892,0.11224489795918367,0.12585034013605442,0.3843537414965987,0.2108843537414966,0.6258503401360543,0.4727891156462585,0.5170068027210885,0.9863945578231292,0.7142857142857143,1.0,0.282312925170068,0.027210884353741496,0.0,0.9863945578231292,0.7925170068027209,0.11564625850340135,0.0,0.1020408163265306,6.0,8
1902F4002_027,0.7133421052631574,0.09503508771929824,2.471982456140351,0.025982456140350867,0.4349035087719303,0.3927192982456141,0.028903508771929824,1.0078245614035095,0.4610175438596487,1.3502807017543863,0.3077017543859649,0.8849385964912281,0.3748684210526317,0.05212280701754385,0.5206403508771927,0.5834210526315795,0.11483333333333336,0.2842105263157895,0.4570175438596491,0.5824561403508771,0.11052631578947368,0.003508771929824561,0.33684210526315794,0.0,0.8605263157894737,0.003508771929824561,0.8035087719298246,0.2596491228070175,0.3587719298245614,0.2631578947368421,0.913157894736842,0.2456140350877193,0.06491228070175438,0.009649122807017544,0.32368421052631585,5.6,4
1902F4002_028,1.5449275362318844,0.4467149758454105,2.3323188405797097,0.0,0.24869565217391304,0.1065217391304348,0.0011594202898550724,1.2416425120772951,0.4072463768115942,1.0231884057971017,0.5490821256038648,1.5827536231884056,0.43130434782608695,0.2772946859903381,0.3692753623188406,0.9624154589371979,0.05082125603864734,0.9806763285024156,1.0,0.2463768115942029,0.0,0.0,0.004830917874396135,0.0,1.0,0.0,0.7777777777777777,0.9516908212560388,1.0,0.13043478260869562,0.8115942028985508,0.06763285024154589,0.17874396135265705,0.0,0.14492753623188406,3.8,2
1902F4002_029,0.10154228855721392,0.05014925373134328,2.7792537313432844,0.0,1.5471641791044777,0.9628855721393036,0.17074626865671638,1.963134328358208,1.8454726368159209,1.596318407960199,0.0636318407960199,0.7854228855721394,0.2358706467661691,0.2208955223880597,1.2130348258706467,0.3952238805970149,0.2890049751243781,0.0945273631840796,0.13930348258706465,0.3830845771144279,0.029850746268656712,0.9004975124378108,0.4029850746268656,0.4328358208955224,1.0,0.9154228855721392,0.9552238805970148,0.6417910447761194,0.2437810945273632,0.0,0.9800995024875624,0.12437810945273632,0.01990049751243781,0.0,0.4029850746268656,4.6,9
1902F4002_030,0.4717391304347826,0.4813043478260871,3.0175362318840584,0.00990338164251208,0.5576328502415461,0.3340096618357488,0.008309178743961353,1.3447826086956527,0.7212077294685985,2.0976328502415456,0.07719806763285025,1.4027536231884057,0.22048309178743952,0.004975845410628019,0.5370531400966185,0.6084541062801931,0.1277294685990338,0.2946859903381643,0.7826086956521738,0.8260869565217391,0.0,0.04830917874396135,0.08212560386473429,0.0,1.0,0.10628019323671498,1.0,0.4444444444444445,0.855072463768116,0.0,1.0,0.0,0.0,0.0,0.2801932367149759,4.0,3
1902F4002_031,0.18673333333333328,0.06306666666666665,2.945766666666666,0.005,1.4737333333333331,1.1792999999999996,0.20496666666666666,1.9813333333333327,1.5839,1.756633333333334,0.024566666666666667,0.8548666666666663,0.047766666666666666,0.005933333333333333,1.630966666666667,0.6162333333333333,0.09343333333333333,0.05333333333333333,0.1366666666666667,0.6133333333333332,0.0,0.4733333333333333,0.37666666666666665,0.38,1.0,0.47,1.0,0.2500000000000001,0.5966666666666667,0.0,1.0,0.44333333333333336,0.05333333333333333,0.0,0.43666666666666665,5.2,5
1902F4002_032,0.924580777096114,0.8322085889570551,3.4044171779141115,0.028466257668711664,0.7727607361963191,0.34701431492842555,0.04910020449897752,1.4385889570552148,1.0617382413087941,1.5408793456032714,0.16126789366053176,1.2223108384458077,0.14419222903885484,0.009427402862985686,0.3585276073619634,0.5740081799591003,0.04443762781186094,0.5030674846625766,0.6400817995910021,0.9141104294478528,0.3844580777096114,0.03680981595092025,0.3783231083844581,0.03680981595092025,0.8916155419222904,0.19631901840490806,0.9529652351738241,0.20245398773006126,0.6912065439672801,0.0,0.9059304703476482,0.13496932515337426,0.10429447852760736,0.0,0.14723926380368094,5.4,0
1902F4002_033,0.3165913978494622,0.3036559139784944,2.8740645161290344,0.01976344086021506,1.3094623655913995,0.917376344086022,0.2778709677419355,1.8545268817204308,1.6322473118279566,1.4052795698924725,0.08232258064516132,0.4692688172043011,0.044225806451612934,0.005075268817204301,1.4560860215053768,0.32244086021505364,0.3034193548387096,0.1129032258064516,0.3,0.6311827956989247,0.12903225806451613,0.4827956989247312,0.3182795698924732,0.34086021505376346,0.98494623655914,0.5311827956989246,0.8978494623655914,0.2344086021505377,0.17849462365591395,0.001075268817204301,0.7806451612903225,0.4569892473118278,0.08709677419354839,0.0,0.43655913978494615,4.2,1
1902F4002_034,1.0456310679611658,0.20155339805825234,1.837605177993528,0.0323948220064725,0.6680841423948218,0.34067313915857594,0.037139158576051774,1.6057152103559869,1.0406666666666655,1.2728155339805831,0.4781035598705495,0.7588090614886733,0.27074433656957925,0.015922330097087378,0.7732427184466016,0.39317152103559855,0.1991326860841424,0.4957928802588997,0.6750809061488674,0.34304207119741104,0.10355987055016183,0.2588996763754045,0.06860841423948219,0.144336569579288,0.9922330097087378,0.08284789644012945,0.7656957928802589,0.5656957928802587,0.2873786407766989,0.1857605177993528,0.8524271844660193,0.23042071197410996,0.19611650485436893,0.0,0.3715210355987056,5.6,5
1902F4002_035,0.002272727272727273,0.007878787878787876,2.749898989898988,0.001792929292929293,2.387575757575757,1.8111363636363629,0.32010101010101016,2.8845959595959596,3.0109595959595965,2.110151515151516,0.00196969696969697,0.1440151515151515,0.003888888888888889,0.19068181818181826,2.997020202020201,0.1148989898989899,0.4343686868686866,0.0,0.03787878787878788,0.2424242424242425,0.002525252525252525,1.0,0.6363636363636362,0.797979797979798,1.0,0.9898989898989898,1.0,0.0,0.12878787878787878,0.0,0.98989898989899,0.9368686868686869,0.1767676767676768,0.0,0.7702020202020201,5.0,9
1902F4002_036,0.058599033816425124,0.02,3.0268599033816432,0.04497584541062802,1.3842995169082122,0.7729468599033816,0.1540096618357488,1.9422222222222216,1.6407246376811593,1.362753623188406,0.04855072463768117,0.7441062801932367,0.127487922705314,0.04980676328502415,1.7166183574879232,0.5704347826086955,0.3155555555555555,0.01932367149758454,0.0,0.5893719806763285,0.024154589371980683,0.5024154589371981,0.23671497584541065,0.5314009661835749,0.9758454106280192,0.5458937198067632,1.0,0.5652173913043478,0.1932367149758454,0.0,1.0,0.5314009661835749,0.04830917874396135,0.0,0.29951690821256044,3.6,1
1902F4002_037,0.4304016064257029,0.14658634538152612,3.4662248995983926,0.19967871485943767,0.7832931726907633,0.6626104417670682,0.05795180722891567,1.2775903614457833,0.5716867469879517,1.1818072289156631,0.06188755020080323,0.9838554216867472,0.057710843373494,0.034417670682730925,1.1313253012048194,1.4698795180722894,0.3320883534136546,0.1606425702811245,0.11244979919678716,1.0,0.0321285140562249,0.0,0.5622489959839359,0.0321285140562249,0.9156626506024096,0.0682730923694779,0.9156626506024096,0.14859437751004015,0.1405622489959839,0.07630522088353413,0.9839357429718876,0.6024096385542169,0.7068273092369478,0.0,0.321285140562249,5.0,5
1902F4002_038,0.5252941176470588,0.049106753812636184,3.122004357298476,0.15283224400871462,0.5866666666666667,0.7281481481481481,0.08150326797385621,1.192331154684096,0.424488017429194,1.1137254901960787,0.28226579520697165,1.1826797385620909,0.14324618736383446,0.12971677559912853,0.4943572984749456,1.1218300653594773,0.14551198257080608,0.33986928104575165,0.2352941176470588,0.904139433551198,0.06971677559912852,0.0392156862745098,0.4836601307189543,0.0261437908496732,1.0,0.015250544662309368,0.7080610021786492,0.1851851851851852,0.5337690631808278,0.11111111111111108,0.9281045751633988,0.2505446623093682,0.6165577342047931,0.0,0.3006535947712418,4.2,6
1902F4002_039,0.5268664169787766,0.1077902621722846,1.7987765293383269,0.03655430711610486,0.8650187265917597,0.3726092384519349,0.1115980024968789,1.3658926342072395,0.6739450686641696,0.6485143570536829,0.9394881398252188,0.42511860174781496,0.8578027465667915,0.057965043695380775,1.2570037453183531,0.3879275905118599,0.093832709113608,0.3096129837702871,0.3957553058676653,0.4893882646691636,0.03745318352059925,0.3433208489388265,0.22222222222222224,0.2771535580524345,0.7303370786516854,0.09488139825218476,0.38077403245942576,0.3558052434456929,0.16354556803995005,0.34706616729088635,0.6416978776529337,0.5230961298377029,0.17228464419475656,0.0149812734082397,0.16978776529338327,5.0,0
1902F4002_040,0.2252976190476191,0.15327380952380953,2.4540277777777773,0.04732142857142857,1.3768849206349203,0.9241269841269842,0.21791666666666665,2.1324206349206354,1.893591269841269,1.7514285714285718,0.15160714285714288,0.6216071428571429,0.006329365079365081,0.08936507936507937,1.7293055555555554,0.30472222222222217,0.1057142857142857,0.14285714285714285,0.2341269841269841,0.4186507936507936,0.10317460317460317,0.4642857142857143,0.4265873015873015,0.3948412698412698,1.0,0.5555555555555556,1.0,0.4345238095238095,0.3750000000000001,0.0,1.0,0.6130952380952381,0.2083333333333333,0.0,0.2916666666666667,5.2,8
1902F4002_041,0.001764705882352941,0.0010457516339869284,3.043790849673204,0.0,2.0451633986928104,1.5253594771241823,0.3318300653594772,2.414379084967321,2.87,1.6883660130718954,0.006078431372549021,0.19045751633986926,0.001960784313725489,0.0,2.497058823529412,0.2564705882352941,0.5382352941176471,0.0,0.0261437908496732,0.9607843137254902,0.0261437908496732,1.0,0.7254901960784313,0.7712418300653594,1.0,1.0,1.0,0.0,0.0,0.0,0.9346405228758168,0.9281045751633988,0.09150326797385623,0.0,0.8692810457516339,4.2,9
1902F4002_042,0.09327800829875517,0.11643153526970952,3.1585338865836783,0.22731673582295994,1.175020746887967,0.9561825726141078,0.06651452282157679,1.5098893499308432,1.0913969571230973,1.5267358229598895,0.22423236514522826,0.7903181189488249,0.011037344398340249,0.5815352697095434,0.8725311203319498,0.8432918395574004,0.678630705394191,0.0636237897648686,0.023513139695712303,0.9944674965421852,0.09405255878284924,0.08713692946058092,0.8824343015214384,0.2323651452282157,1.0,0.3831258644536653,0.9488243430152145,0.14937759336099582,0.15767634854771787,0.0027662517289073303,0.7952973720608576,0.43430152143845097,0.20608575380359606,0.0,0.4107883817427386,3.8,6
1902F4002_043,0.042237136465324385,0.082841163310962,3.24255033557047,0.10243847874720363,0.6817002237136467,0.971454138702462,0.3187919463087248,1.6950559284116329,0.3138255033557046,1.008903803131991,0.1744295302013423,0.7476510067114093,0.00013422818791946307,0.3757046979865773,0.4025950782997764,0.7583445190156596,0.6783892617449665,0.09395973154362416,0.0760626398210291,1.0,0.0,0.0,0.941834451901566,0.5861297539149887,1.0,0.0,0.9865771812080536,0.0,0.03579418344519016,0.0,0.3624161073825503,0.610738255033557,0.1208053691275168,0.0,0.31543624161073824,3.8,6
1902F4002_044,0.11953216374269005,0.07432748538011694,3.3309356725146184,0.20140350877192986,0.564502923976608,0.9399415204678364,0.17093567251461989,1.5373099415204678,0.26432748538011697,0.8912280701754386,0.0928654970760234,0.905906432748538,0.0,0.2000584795321637,0.4358479532163743,1.0697076023391816,0.8553801169590646,0.25146198830409355,0.15204678362573099,1.0,0.0,0.0,0.8011695906432751,0.05263157894736842,1.0,0.0,0.8830409356725145,0.0,0.07602339181286549,0.0,0.4093567251461988,1.0,0.4269005847953217,0.0,0.456140350877193,3.6,3
1902F4002_045,0.15882478632478644,0.05214743589743586,2.935010683760683,0.10139957264957264,1.1866239316239315,1.293002136752137,0.176207264957265,1.5238782051282054,1.441249999999999,1.331784188034188,0.27262820512820496,0.5831196581196579,0.05740384615384615,0.21752136752136744,1.215886752136753,0.5070726495726494,0.29432692307692304,0.1591880341880342,0.16987179487179485,0.8376068376068377,0.17414529914529914,0.2735042735042735,0.748931623931624,0.2435897435897436,0.966880341880342,0.5299145299145298,0.8611111111111112,0.13141025641025642,0.2019230769230769,0.03525641025641025,0.8664529914529916,0.5267094017094016,0.2670940170940171,0.00534188034188034,0.4113247863247864,3.6,6
1902F4002_046,0.0,0.0,2.8555208333333333,0.0,2.24375,2.5542708333333333,0.118125,2.2338541666666667,3.049583333333333,1.9884375000000003,0.0003125,0.0,0.0,0.2179166666666668,2.8462499999999995,0.017812500000000002,0.9519791666666668,0.0,0.0,1.0,0.0,1.0,1.0,0.5416666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6458333333333333,3.8,9
1902F4002_047,0.33060159607120915,0.1297114794352363,2.2069306322897515,0.14470227133210553,0.9953713934929403,0.9621731123388572,0.1377163904235728,1.4450828729281764,0.7684468999386121,1.0051872314303247,0.2706507059545732,0.5856844689993854,0.54731737262124,0.14493554327808464,0.9846408839779008,0.40540208717004295,0.2573112338858193,0.14180478821362802,0.3155310006138735,0.5733578882750153,0.07120933087783916,0.3370165745856354,0.5389809699201966,0.39594843462246776,0.9594843462246776,0.16390423572744015,0.6771025168815225,0.2308164518109269,0.11295273173726215,0.35604665438919586,0.8029465930018416,0.4057704112952733,0.11847759361571515,0.009208103130755063,0.5739717618170658,3.6,6
1902F4002_048,0.0,0.0013333333333333333,0.8683703703703706,0.012222222222222226,1.4127407407407409,0.378962962962963,0.0,1.6602222222222225,2.2641481481481485,1.8125185185185184,0.11748148148148145,0.7686666666666666,0.0,0.09333333333333334,2.2707407407407407,0.4936296296296296,0.5933333333333336,0.037037037037037035,0.0,0.4222222222222222,0.0,0.2148148148148148,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.08888888888888889,0.0,0.23703703703703705,3.6,3
1902F4002_049,0.0,0.0,1.5463888888888888,0.0,2.152708333333333,1.5571180555555555,0.39329861111111103,2.3193402777777776,2.129548611111112,1.8051736111111123,0.07517361111111112,0.6721180555555556,0.012152777777777778,0.2985069444444445,2.9705208333333317,0.4124652777777777,0.30527777777777776,0.0,0.0,0.4375,0.0,0.6423611111111109,0.4965277777777777,0.6006944444444444,1.0,1.0,1.0,0.14583333333333334,0.1423611111111111,0.0,1.0,0.8472222222222223,0.2569444444444444,0.0,0.2847222222222223,5.0,8
1902F4002_050,0.13341563786008231,0.03761316872427984,1.4917283950617286,0.005308641975308642,0.4640329218106994,0.4535802469135803,0.006748971193415639,1.061399176954733,0.9646090534979423,1.3765432098765438,0.3261728395061728,0.7227983539094649,0.019300411522633745,0.1131687242798354,0.6028395061728395,0.4712345679012346,0.3678189300411522,0.2345679012345679,0.11522633744855965,0.9794238683127572,0.2139917695473251,0.02469135802469136,0.16049382716049382,0.0,0.9835390946502056,0.4979423868312757,1.0,0.2304526748971193,0.02880658436213992,0.0205761316872428,0.8312757201646092,0.1440329218106996,0.0,0.0,0.1728395061728395,5.8,5
1902F4002_051,0.6778205128205129,0.17562271062271062,1.3658058608058607,0.15172161172161175,0.2566300366300365,0.5399450549450551,0.019047619047619046,1.0855494505494503,0.6216300366300367,1.1430219780219786,0.5219597069597068,0.6736630036630038,0.2622161172161174,0.045586080586080574,0.31652014652014643,0.3226190476190477,0.17001831501831505,0.3937728937728937,0.315018315018315,0.7747252747252747,0.22161172161172168,0.0,0.08058608058608058,0.0,0.7985347985347986,0.0,0.7875457875457876,0.532967032967033,0.2472527472527473,0.009157509157509156,0.7435897435897438,0.15018315018315018,0.1043956043956044,0.0,0.2124542124542124,5.4,0
1902F4002_052,0.646002766251729,0.012572614107883816,1.7619778699861697,0.12734439834024902,0.10849239280774554,0.5879668049792528,0.0006639004149377593,0.6588934993084371,0.19066390041493766,0.4305947441217151,0.28775933609958515,1.206597510373444,0.28875518672199163,0.194688796680498,0.24471645919778715,0.6036099585062245,0.12991701244813278,0.4965421853388658,0.3789764868603043,0.7634854771784232,0.2461964038727524,0.004149377593360996,0.14384508990318118,0.0,0.7551867219917012,0.0,0.3457814661134163,0.17289073305670816,0.5186721991701245,0.3817427385892116,0.6846473029045645,0.1341632088520055,0.17427385892116184,0.011065006915629321,0.2890733056708161,5.2,0
1902F4002_053,1.1353333333333335,0.0,1.084095238095238,0.039619047619047616,0.15038095238095234,0.4033333333333333,0.0,0.9932380952380953,0.5259999999999999,0.7858095238095236,0.628761904761905,1.1787619047619051,0.6425714285714286,0.3616190476190477,0.04390476190476191,0.4825714285714286,0.1297142857142857,1.0,1.0,0.7523809523809524,0.0,0.0,0.0,0.0,1.0,0.0,0.9142857142857144,1.0,0.8380952380952381,0.4571428571428571,0.2476190476190477,0.0,0.057142857142857134,0.0,0.4666666666666666,3.6,9
1902F4002_054,0.11180555555555556,0.0,1.4952777777777777,0.014791666666666668,0.3381944444444445,0.7134722222222222,0.1198611111111111,1.026111111111111,0.5563194444444443,1.4129861111111115,0.3693750000000002,1.3666666666666665,0.2363888888888889,0.4504166666666665,0.003263888888888889,0.22034722222222214,0.11291666666666668,0.04861111111111111,0.10416666666666667,0.9166666666666666,0.0,0.08333333333333333,0.15277777777777776,0.07638888888888888,0.9166666666666666,0.0,0.9375,0.8611111111111109,0.8680555555555557,0.2569444444444445,0.8263888888888891,0.0,0.0,0.0,0.05555555555555555,3.6,9
1902F4002_055,0.0239766081871345,0.0,1.5394736842105263,0.0375438596491228,0.2726315789473684,0.7828654970760233,0.0,0.583801169590643,0.3285964912280701,1.1213450292397658,0.041988304093567255,0.8041520467836255,0.056257309941520464,0.7433333333333334,0.20391812865497072,0.34444444444444444,0.1198830409356725,0.017543859649122806,0.05847953216374269,1.0,0.2690058479532164,0.0,0.631578947368421,0.0,1.0,0.0,1.0,0.06432748538011697,0.22222222222222224,0.33918128654970764,1.0,0.05263157894736842,0.0,0.0,0.05847953216374269,4.0,3
1902F4002_056,0.0,0.0,1.847099567099567,0.06536796536796538,1.6290043290043286,1.7490043290043291,0.03805194805194805,1.8456277056277053,2.2573593073593066,1.6425541125541123,0.0,0.27060606060606057,0.007445887445887445,0.38580086580086603,1.9717748917748918,0.4712121212121215,0.2442857142857143,0.0,0.0,0.4632034632034632,0.03896103896103896,0.6493506493506493,0.7316017316017316,0.16883116883116886,1.0,0.8095238095238094,1.0,0.0,0.012987012987012988,0.025974025974025976,1.0,0.7316017316017316,0.24675324675324675,0.0,0.23376623376623376,4.0,0
1902F4002_057,0.020731102850061942,0.0010532837670384136,1.6778438661710038,0.0339900867410161,0.5466542750929362,0.6639281288723667,0.015055762081784385,1.315885997521685,1.1087856257744726,0.7950061957868647,0.13314745972738534,0.7044485749690209,0.012230483271375471,0.093729863692689,0.7816852540272616,0.4175836431226767,0.21079306071871126,0.021065675340768274,0.08178438661710036,0.9132589838909542,0.2317224287484511,0.01858736059479554,0.0012391573729863693,0.008674101610904586,1.0,0.3717472118959107,0.7719950433705082,0.2503097893432465,0.2354399008674101,0.0,0.925650557620818,0.3643122676579925,0.06319702602230483,0.0,0.10285006195786862,5.2,5
